,Year,NOC,Country,Sport,Event,Medal,Sex,ID,Age,Height,Weight,Medal_Won,Team_Event,Individual_Event,Medal_Count
4061,1952,FIN,Finland,Wrestling,"Wrestling Men's Flyweight, Greco-Roman",Bronze,M,49755,19.0,170.0,59.5,1,0,1,1.0
4062,1952,FIN,Finland,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",Bronze,M,63467,35.0,182.0,90.0,1,0,1,1.0
4063,1952,FIN,Finland,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",Gold,M,43109,32.0,0.0,0.0,1,0,1,1.0
4064,1952,FIN,Finland,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",Silver,M,99163,21.0,174.0,85.0,1,0,1,1.0
4065,1952,FRA,France,Athletics,"Athletics Men's 10,000 metres",Silver,M,80066,31.0,170.0,56.0,1,0,1,1.0
4066,1952,FRA,France,Athletics,"Athletics Men's 5,000 metres",Silver,M,80066,31.0,170.0,56.0,1,0,1,1.0
4067,1952,FRA,France,Boxing,Boxing Men's Featherweight,Bronze,M,125866,22.0,0.0,0.0,1,0,1,1.0
4068,1952,FRA,France,Canoeing,"Canoeing Men's Canadian Doubles, 10,000 metres",Gold,M,189812,41.0,173.0,72.0,2,2,0,1.0
4069,1952,FRA,France,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",Bronze,M,38383,22.0,0.0,0.0,1,0,1,1.0
4070,1952,FRA,France,Cycling,"Cycling Men's Road Race, Team",Bronze,M,239561,87.0,0.0,0.0,4,4,0,1.0
4071,1952,FRA,France,Diving,Diving Women's Springboard,Silver,F,81892,24.0,0.0,0.0,1,0,1,1.0
4072,1952,FRA,France,Equestrianism,"Equestrianism Men's Jumping, Individual",Gold,M,55799,32.0,173.0,70.0,1,0,1,1.0
4073,1952,FRA,France,Equestrianism,"Equestrianism Men's Three-Day Event, Individual",Silver,M,68296,29.0,174.0,73.0,1,0,1,1.0
4074,1952,FRA,France,Equestrianism,"Equestrianism Mixed Dressage, Individual",Bronze,M,56030,57.0,0.0,0.0,1,0,1,1.0
4075,1952,FRA,France,Fencing,"Fencing Men's Foil, Individual",Gold,M,28925,23.0,178.0,75.0,1,0,1,1.0
4076,1952,FRA,France,Fencing,"Fencing Men's Foil, Team",Gold,M,396404,189.0,538.0,228.0,6,6,0,1.0
4077,1952,FRA,France,Fencing,"Fencing Men's Sabre, Team",Bronze,M,502636,187.0,176.0,78.0,6,6,0,1.0
4078,1952,FRA,France,Rowing,Rowing Men's Coxed Pairs,Gold,M,257728,65.0,370.0,168.0,3,3,0,1.0
4079,1952,FRA,France,Rowing,Rowing Men's Coxless Fours,Silver,M,109254,105.0,0.0,0.0,4,4,0,1.0
4080,1952,FRA,France,Swimming,Swimming Men's 100 metres Backstroke,Silver,M,14417,17.0,0.0,0.0,1,0,1,1.0
4081,1952,FRA,France,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Bronze,M,109954,85.0,373.0,190.0,4,4,0,1.0
4082,1952,FRA,France,Swimming,Swimming Men's 400 metres Freestyle,Gold,M,12887,19.0,186.0,83.0,1,0,1,1.0
4083,1952,GBR,UK,Athletics,Athletics Men's 100 metres,Bronze,M,6901,31.0,180.0,65.0,1,0,1,1.0
4084,1952,GBR,UK,Athletics,"Athletics Men's 3,000 metres Steeplechase",Bronze,M,28753,23.0,180.0,71.0,1,0,1,1.0
4085,1952,GBR,UK,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze,F,89543,83.0,683.0,254.0,4,4,0,1.0
4086,1952,GBR,UK,Athletics,Athletics Women's High Jump,Silver,F,68938,23.0,171.0,63.0,1,0,1,1.0
4087,1952,GBR,UK,Athletics,Athletics Women's Long Jump,Bronze,F,19170,20.0,168.0,56.0,1,0,1,1.0
4088,1952,GBR,UK,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Bronze,M,303442,97.0,0.0,0.0,4,4,0,1.0
4089,1952,GBR,UK,Equestrianism,"Equestrianism Men's Jumping, Team",Gold,M,315992,127.0,0.0,0.0,3,3,0,1.0
4090,1952,GBR,UK,Hockey,Hockey Men's Hockey,Bronze,M,742351,340.0,0.0,0.0,13,13,0,1.0
4091,1952,GBR,UK,Sailing,Sailing Mixed One Person Dinghy,Silver,M,24394,36.0,0.0,0.0,1,0,1,1.0
4092,1952,GBR,UK,Swimming,Swimming Women's 200 metres Breaststroke,Bronze,F,41823,19.0,0.0,0.0,1,0,1,1.0
4093,1952,GBR,UK,Wrestling,"Wrestling Men's Heavyweight, Freestyle",Bronze,M,100589,26.0,0.0,0.0,1,0,1,1.0
4094,1952,GER,Germany,Athletics,"Athletics Men's 1,500 metres",Bronze,M,72116,20.0,176.0,64.0,1,0,1,1.0
4095,1952,GER,Germany,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze,M,321973,92.0,715.0,283.0,4,4,0,1.0
4096,1952,GER,Germany,Athletics,"Athletics Men's 5,000 metres",Bronze,M,106520,30.0,179.0,65.0,1,0,1,1.0
4097,1952,GER,Germany,Athletics,Athletics Men's 800 metres,Bronze,M,123288,26.0,178.0,74.0,1,0,1,1.0
4098,1952,GER,Germany,Athletics,Athletics Men's Hammer Throw,Silver,M,115486,38.0,184.0,110.0,1,0,1,1.0
4099,1952,GER,Germany,Athletics,Athletics Women's 4 x 100 metres Relay,Silver,F,321735,101.0,661.0,234.0,4,4,0,1.0
4100,1952,GER,Germany,Athletics,Athletics Women's 80 metres Hurdles,Bronze,F,105310,27.0,165.0,69.0,1,0,1,1.0
4101,1952,GER,Germany,Athletics,Athletics Women's Shot Put,Silver,F,129708,28.0,174.0,83.0,1,0,1,1.0
4102,1952,GER,Germany,Boxing,Boxing Men's Flyweight,Silver,M,8419,21.0,0.0,0.0,1,0,1,1.0
4103,1952,GER,Germany,Boxing,Boxing Men's Welterweight,Bronze,M,47188,19.0,0.0,0.0,1,0,1,1.0
4104,1952,GER,Germany,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",Bronze,M,143006,66.0,0.0,0.0,2,2,0,1.0
4105,1952,GER,Germany,Canoeing,"Canoeing Men's Canadian Doubles, 10,000 metres",Bronze,M,143006,66.0,0.0,0.0,2,2,0,1.0
4106,1952,GER,Germany,Canoeing,"Canoeing Men's Kayak Singles, 10,000 metres",Bronze,M,106794,25.0,0.0,0.0,1,0,1,1.0
4107,1952,GER,Germany,Cycling,"Cycling Men's Road Race, Individual",Bronze,M,134931,22.0,0.0,0.0,1,0,1,1.0
4108,1952,GER,Germany,Cycling,Cycling Men's Sprint,Bronze,M,96522,25.0,0.0,0.0,1,0,1,1.0
4109,1952,GER,Germany,Diving,Diving Men's Platform,Bronze,M,44483,27.0,0.0,0.0,1,0,1,1.0
4110,1952,GER,Germany,Equestrianism,"Equestrianism Men's Jumping, Individual",Bronze,M,119653,34.0,166.0,64.0,1,0,1,1.0
4111,1952,GER,Germany,Equestrianism,"Equestrianism Men's Three-Day Event, Individual",Bronze,M,16840,31.0,0.0,0.0,1,0,1,1.0
4112,1952,GER,Germany,Equestrianism,"Equestrianism Men's Three-Day Event, Team",Silver,M,247591,88.0,182.0,75.0,3,3,0,1.0
4113,1952,GER,Germany,Equestrianism,"Equestrianism Mixed Dressage, Team",Bronze,F,127385,35.0,0.0,0.0,1,1,0,1.0
4114,1952,GER,Germany,Equestrianism,"Equestrianism Mixed Dressage, Team",Bronze,M,215539,78.0,166.0,64.0,2,2,0,1.0
4115,1952,GER,Germany,Gymnastics,Gymnastics Men's Horizontal Bar,Silver,M,107890,40.0,0.0,0.0,1,1,0,1.0
4116,1952,GER,Germany,Rowing,Rowing Men's Coxed Pairs,Silver,M,208358,64.0,0.0,0.0,3,3,0,1.0
4117,1952,GER,Germany,Sailing,Sailing Mixed Three Person Keelboat,Bronze,M,291933,129.0,0.0,0.0,3,3,0,1.0
4118,1952,GER,Germany,Swimming,Swimming Men's 200 metres Breaststroke,Bronze,M,61122,29.0,0.0,0.0,1,0,1,1.0
4119,1952,HUN,Hungary,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze,M,324417,103.0,525.0,215.0,4,4,0,1.0
4120,1952,HUN,Hungary,Athletics,Athletics Men's 50 kilometres Walk,Bronze,M,102099,25.0,0.0,0.0,1,0,1,1.0
4121,1952,HUN,Hungary,Athletics,Athletics Men's Hammer Throw,Bronze,M,85257,34.0,184.0,82.0,1,0,1,1.0
4122,1952,HUN,Hungary,Athletics,Athletics Men's Hammer Throw,Gold,M,24108,20.0,170.0,89.0,1,0,1,1.0
4123,1952,HUN,Hungary,Athletics,Athletics Men's Long Jump,Bronze,M,36062,23.0,185.0,72.0,1,0,1,1.0
4124,1952,HUN,Hungary,Boxing,Boxing Men's Light-Middleweight,Gold,M,91282,26.0,0.0,0.0,1,0,1,1.0
4125,1952,HUN,Hungary,Canoeing,"Canoeing Men's Canadian Singles, 1,000 metres",Silver,M,91828,19.0,182.0,83.0,1,0,1,1.0
4126,1952,HUN,Hungary,Canoeing,"Canoeing Men's Canadian Singles, 10,000 metres",Silver,M,87104,17.0,0.0,0.0,1,0,1,1.0
4127,1952,HUN,Hungary,Canoeing,"Canoeing Men's Kayak Doubles, 10,000 metres",Bronze,M,169265,50.0,0.0,0.0,2,2,0,1.0
4128,1952,HUN,Hungary,Fencing,"Fencing Men's Foil, Team",Bronze,M,442143,224.0,358.0,149.0,6,6,0,1.0
4129,1952,HUN,Hungary,Fencing,"Fencing Men's Sabre, Individual",Bronze,M,10310,40.0,0.0,0.0,1,0,1,1.0
4130,1952,HUN,Hungary,Fencing,"Fencing Men's Sabre, Individual",Gold,M,63409,39.0,179.0,80.0,1,0,1,1.0
4131,1952,HUN,Hungary,Fencing,"Fencing Men's Sabre, Individual",Silver,M,39726,42.0,177.0,78.0,1,0,1,1.0
4132,1952,HUN,Hungary,Fencing,"Fencing Men's Sabre, Team",Gold,M,360890,235.0,535.0,222.0,6,6,0,1.0
4133,1952,HUN,Hungary,Fencing,"Fencing Women's Foil, Individual",Silver,F,32235,45.0,0.0,0.0,1,0,1,1.0
4134,1952,HUN,Hungary,Football,Football Men's Football,Gold,M,798431,372.0,178.0,82.0,15,15,0,1.0
4135,1952,HUN,Hungary,Gymnastics,Gymnastics Women's Balance Beam,Bronze,F,62869,20.0,0.0,0.0,1,1,0,1.0
4136,1952,HUN,Hungary,Gymnastics,Gymnastics Women's Floor Exercise,Bronze,F,62869,20.0,0.0,0.0,1,0,1,1.0
4137,1952,HUN,Hungary,Gymnastics,Gymnastics Women's Floor Exercise,Gold,F,58489,31.0,0.0,0.0,1,0,1,1.0
4138,1952,HUN,Hungary,Gymnastics,Gymnastics Women's Individual All-Around,Bronze,F,62869,20.0,0.0,0.0,1,0,1,1.0
4139,1952,HUN,Hungary,Gymnastics,Gymnastics Women's Team All-Around,Silver,F,546745,199.0,160.0,57.0,8,8,0,1.0
4140,1952,HUN,Hungary,Gymnastics,Gymnastics Women's Team Portable Apparatus,Bronze,F,546745,199.0,160.0,57.0,8,8,0,1.0
4141,1952,HUN,Hungary,Gymnastics,Gymnastics Women's Uneven Bars,Bronze,F,58489,31.0,0.0,0.0,1,0,1,1.0
4142,1952,HUN,Hungary,Gymnastics,Gymnastics Women's Uneven Bars,Gold,F,62869,20.0,0.0,0.0,1,0,1,1.0
4143,1952,HUN,Hungary,Modern Pentathlon,Modern Pentathlon Men's Individual,Bronze,M,117585,26.0,0.0,0.0,1,0,1,1.0
4144,1952,HUN,Hungary,Modern Pentathlon,Modern Pentathlon Men's Individual,Silver,M,10011,25.0,0.0,0.0,1,0,1,1.0
4145,1952,HUN,Hungary,Modern Pentathlon,Modern Pentathlon Men's Team,Gold,M,191020,70.0,0.0,0.0,3,3,0,1.0
4146,1952,HUN,Hungary,Shooting,"Shooting Men's Free Pistol, 50 metres",Bronze,M,7357,36.0,172.0,73.0,1,0,1,1.0
4147,1952,HUN,Hungary,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",Gold,M,117888,42.0,0.0,0.0,1,0,1,1.0
4148,1952,HUN,Hungary,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",Silver,M,64949,17.0,178.0,95.0,1,0,1,1.0
4149,1952,HUN,Hungary,Swimming,Swimming Women's 100 metres Freestyle,Bronze,F,119125,21.0,0.0,0.0,1,1,0,1.0
4150,1952,HUN,Hungary,Swimming,Swimming Women's 100 metres Freestyle,Gold,F,117568,16.0,0.0,0.0,1,1,0,1.0
4151,1952,HUN,Hungary,Swimming,Swimming Women's 200 metres Breaststroke,Gold,F,117453,25.0,0.0,0.0,1,0,1,1.0
4152,1952,HUN,Hungary,Swimming,Swimming Women's 200 metres Breaststroke,Silver,F,39666,22.0,0.0,0.0,1,0,1,1.0
4153,1952,HUN,Hungary,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold,F,433996,111.0,0.0,0.0,5,5,0,1.0
4154,1952,HUN,Hungary,Swimming,Swimming Women's 400 metres Freestyle,Gold,F,44352,19.0,0.0,0.0,1,0,1,1.0
4155,1952,HUN,Hungary,Swimming,Swimming Women's 400 metres Freestyle,Silver,F,39666,22.0,0.0,0.0,1,0,1,1.0
4156,1952,HUN,Hungary,Water Polo,Water Polo Men's Water Polo,Gold,M,835496,343.0,712.0,302.0,13,13,0,1.0
4157,1952,HUN,Hungary,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",Gold,M,49056,24.0,163.0,57.0,1,0,1,1.0
4158,1952,HUN,Hungary,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",Silver,M,95945,20.0,170.0,62.0,1,0,1,1.0
4159,1952,HUN,Hungary,Wrestling,"Wrestling Men's Middleweight, Freestyle",Bronze,M,44007,23.0,176.0,87.0,1,0,1,1.0
4160,1952,HUN,Hungary,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",Gold,M,117535,26.0,0.0,0.0,1,0,1,1.0
4161,1952,IND,India,Hockey,Hockey Men's Hockey,Gold,M,1067490,375.0,330.0,190.0,14,14,0,1.0
4162,1952,IND,India,Wrestling,"Wrestling Men's Bantamweight, Freestyle",Bronze,M,53275,25.0,0.0,0.0,1,0,1,1.0
4163,1952,IRI,Iran,Weightlifting,Weightlifting Men's Bantamweight,Bronze,M,80301,23.0,0.0,56.0,1,0,1,1.0
4164,1952,IRI,Iran,Weightlifting,Weightlifting Men's Bantamweight,Silver,M,84447,33.0,0.0,56.0,1,0,1,1.0
4165,1952,IRI,Iran,Wrestling,"Wrestling Men's Featherweight, Freestyle",Silver,M,40638,19.0,0.0,0.0,1,0,1,1.0
4166,1952,IRI,Iran,Wrestling,"Wrestling Men's Flyweight, Freestyle",Bronze,M,81176,23.0,0.0,0.0,1,0,1,1.0
4167,1952,IRI,Iran,Wrestling,"Wrestling Men's Lightweight, Freestyle",Bronze,M,53328,21.0,0.0,0.0,1,0,1,1.0
4168,1952,IRI,Iran,Wrestling,"Wrestling Men's Middleweight, Freestyle",Silver,M,118056,21.0,180.0,87.0,1,0,1,1.0
4169,1952,IRI,Iran,Wrestling,"Wrestling Men's Welterweight, Freestyle",Bronze,M,81040,27.0,0.0,0.0,1,0,1,1.0
4170,1952,IRL,Ireland,Boxing,Boxing Men's Bantamweight,Silver,M,77896,19.0,0.0,0.0,1,0,1,1.0
4171,1952,ITA,Italy,Athletics,Athletics Men's 50 kilometres Walk,Gold,M,29473,26.0,183.0,74.0,1,0,1,1.0
4172,1952,ITA,Italy,Athletics,Athletics Men's Discus Throw,Silver,M,22737,35.0,183.0,100.0,1,0,1,1.0
4173,1952,ITA,Italy,Boxing,Boxing Men's Featherweight,Silver,M,18078,20.0,0.0,0.0,1,0,1,1.0
4174,1952,ITA,Italy,Boxing,Boxing Men's Light-Welterweight,Bronze,M,126828,19.0,0.0,0.0,1,0,1,1.0
4175,1952,ITA,Italy,Boxing,Boxing Men's Lightweight,Gold,M,13013,21.0,0.0,0.0,1,0,1,1.0
4176,1952,ITA,Italy,Cycling,"Cycling Men's 1,000 metres Time Trial",Silver,M,81998,21.0,0.0,0.0,1,0,1,1.0
4177,1952,ITA,Italy,Cycling,"Cycling Men's Road Race, Team",Silver,M,272734,85.0,0.0,0.0,4,4,0,1.0
4178,1952,ITA,Italy,Cycling,Cycling Men's Sprint,Gold,M,104085,26.0,0.0,0.0,1,0,1,1.0
4179,1952,ITA,Italy,Cycling,"Cycling Men's Tandem Sprint, 2,000 metres",Bronze,M,171109,39.0,0.0,0.0,2,2,0,1.0
4180,1952,ITA,Italy,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Gold,M,205328,88.0,177.0,75.0,4,4,0,1.0
4181,1952,ITA,Italy,Fencing,"Fencing Men's Foil, Individual",Bronze,M,28104,37.0,0.0,0.0,1,0,1,1.0
4182,1952,ITA,Italy,Fencing,"Fencing Men's Foil, Individual",Silver,M,74420,33.0,0.0,0.0,1,0,1,1.0
4183,1952,ITA,Italy,Fencing,"Fencing Men's Foil, Team",Silver,M,406520,188.0,0.0,0.0,6,6,0,1.0
4184,1952,ITA,Italy,Fencing,"Fencing Men's Sabre, Team",Silver,M,433394,206.0,178.0,80.0,6,6,0,1.0
4185,1952,ITA,Italy,Fencing,"Fencing Men's epee, Individual",Gold,M,74420,33.0,0.0,0.0,1,0,1,1.0
4186,1952,ITA,Italy,Fencing,"Fencing Men's epee, Individual",Silver,M,74419,36.0,0.0,0.0,1,0,1,1.0
4187,1952,ITA,Italy,Fencing,"Fencing Men's epee, Team",Gold,M,287855,200.0,185.0,83.0,6,6,0,1.0
4188,1952,ITA,Italy,Fencing,"Fencing Women's Foil, Individual",Gold,F,17595,26.0,169.0,63.0,1,0,1,1.0
4189,1952,ITA,Italy,Sailing,Sailing Mixed Two Person Keelboat,Gold,M,217309,77.0,183.0,84.0,2,2,0,1.0
4190,1952,ITA,Italy,Water Polo,Water Polo Men's Water Polo,Bronze,M,706115,282.0,182.0,81.0,11,11,0,1.0
4191,1952,ITA,Italy,Wrestling,"Wrestling Men's Flyweight, Greco-Roman",Silver,M,33652,22.0,161.0,52.0,1,0,1,1.0
4192,1952,JAM,Jamaica,Athletics,Athletics Men's 100 metres,Silver,M,77680,30.0,185.0,72.0,1,0,1,1.0
4193,1952,JAM,Jamaica,Athletics,Athletics Men's 4 x 400 metres Relay,Gold,M,375028,114.0,721.0,272.0,4,4,0,1.0
4194,1952,JAM,Jamaica,Athletics,Athletics Men's 400 metres,Gold,M,100317,25.0,178.0,68.0,1,0,1,1.0
4195,1952,JAM,Jamaica,Athletics,Athletics Men's 400 metres,Silver,M,77680,30.0,185.0,72.0,1,0,1,1.0
4196,1952,JAM,Jamaica,Athletics,Athletics Men's 800 metres,Silver,M,131029,32.0,194.0,77.0,1,0,1,1.0
4197,1952,JPN,Japan,Gymnastics,Gymnastics Men's Floor Exercise,Silver,M,123139,30.0,0.0,0.0,1,0,1,1.0
4198,1952,JPN,Japan,Gymnastics,Gymnastics Men's Horse Vault,Bronze,M,212326,50.0,160.0,58.0,2,2,0,1.0
4199,1952,JPN,Japan,Gymnastics,Gymnastics Men's Horse Vault,Silver,M,118030,32.0,160.0,56.0,1,1,0,1.0
4200,1952,JPN,Japan,Swimming,"Swimming Men's 1,500 metres Freestyle",Silver,M,46442,23.0,183.0,73.0,1,0,1,1.0
4201,1952,JPN,Japan,Swimming,Swimming Men's 100 metres Freestyle,Silver,M,116812,18.0,0.0,0.0,1,0,1,1.0
4202,1952,JPN,Japan,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Silver,M,322459,81.0,183.0,78.0,4,4,0,1.0
4203,1952,JPN,Japan,Wrestling,"Wrestling Men's Bantamweight, Freestyle",Gold,M,52507,25.0,0.0,0.0,1,0,1,1.0
4204,1952,JPN,Japan,Wrestling,"Wrestling Men's Flyweight, Freestyle",Silver,M,60908,22.0,0.0,0.0,1,0,1,1.0
4205,1952,KOR,South Korea,Boxing,Boxing Men's Bantamweight,Bronze,M,38330,24.0,0.0,0.0,1,0,1,1.0
4206,1952,KOR,South Korea,Weightlifting,Weightlifting Men's Middleweight,Bronze,M,60229,33.0,0.0,73.5,1,0,1,1.0
4207,1952,LIB,Lebanon,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",Silver,M,20713,26.0,0.0,0.0,1,0,1,1.0
4208,1952,LIB,Lebanon,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",Bronze,M,117803,20.0,0.0,0.0,1,0,1,1.0
4209,1952,LUX,Luxembourg,Athletics,"Athletics Men's 1,500 metres",Gold,M,8267,25.0,173.0,68.0,1,0,1,1.0
4210,1952,MEX,Mexico,Diving,Diving Men's Platform,Silver,M,18040,23.0,168.0,0.0,1,0,1,1.0
4211,1952,NED,Netherlands,Athletics,Athletics Women's 200 metres,Silver,F,15452,21.0,174.0,73.0,1,0,1,1.0
4212,1952,NED,Netherlands,Hockey,Hockey Men's Hockey,Silver,M,700378,310.0,0.0,0.0,11,11,0,1.0
4213,1952,NED,Netherlands,Swimming,Swimming Women's 100 metres Backstroke,Silver,F,130239,17.0,0.0,0.0,1,0,1,1.0
4214,1952,NED,Netherlands,Swimming,Swimming Women's 100 metres Freestyle,Silver,F,119281,23.0,0.0,0.0,1,1,0,1.0
4215,1952,NED,Netherlands,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver,F,361836,91.0,0.0,0.0,4,4,0,1.0
4216,1952,NOR,Norway,Sailing,Sailing Mixed 5.5 metres,Silver,F,72289,31.0,0.0,0.0,1,1,0,1.0
4217,1952,NOR,Norway,Sailing,Sailing Mixed 5.5 metres,Silver,M,106188,66.0,0.0,0.0,2,2,0,1.0
4218,1952,NOR,Norway,Sailing,Sailing Mixed 6 metres,Silver,M,204524,148.0,361.0,75.0,5,5,0,1.0
4219,1952,NOR,Norway,Sailing,Sailing Mixed Three Person Keelboat,Gold,M,197676,114.0,0.0,0.0,3,3,0,1.0
4220,1952,NOR,Norway,Shooting,"Shooting Men's Running Target, Single And Double Shot",Gold,M,66850,38.0,0.0,0.0,1,0,1,1.0
4221,1952,NOR,Norway,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",Gold,M,62443,37.0,155.0,67.0,1,0,1,1.0
4222,1952,NZL,New Zealand,Athletics,Athletics Men's 400 metres Hurdles,Bronze,M,49368,25.0,191.0,81.0,1,0,1,1.0
4223,1952,NZL,New Zealand,Athletics,Athletics Women's Long Jump,Gold,F,130701,23.0,176.0,65.0,1,0,1,1.0
4224,1952,NZL,New Zealand,Swimming,Swimming Women's 100 metres Backstroke,Bronze,F,115152,21.0,0.0,0.0,1,0,1,1.0
4225,1952,POL,Poland,Boxing,Boxing Men's Lightweight,Silver,M,4531,28.0,0.0,0.0,1,0,1,1.0
4226,1952,POL,Poland,Boxing,Boxing Men's Welterweight,Gold,M,21476,25.0,170.0,66.0,1,0,1,1.0
4227,1952,POL,Poland,Gymnastics,Gymnastics Men's Floor Exercise,Silver,M,55554,20.0,168.0,61.0,1,0,1,1.0
4228,1952,POL,Poland,Rowing,Rowing Men's Single Sculls,Bronze,M,61741,24.0,181.0,80.0,1,0,1,1.0
4229,1952,POR,Portugal,Sailing,Sailing Mixed Two Person Keelboat,Bronze,M,61527,72.0,0.0,0.0,2,2,0,1.0
4230,1952,ROU,Romania,Boxing,Boxing Men's Lightweight,Bronze,M,35136,23.0,0.0,0.0,1,0,1,1.0
4231,1952,ROU,Romania,Boxing,Boxing Men's Middleweight,Silver,M,120533,24.0,0.0,0.0,1,0,1,1.0
4232,1952,ROU,Romania,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",Bronze,M,69667,38.0,0.0,0.0,1,0,1,1.0
4233,1952,ROU,Romania,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",Gold,M,111370,26.0,179.0,79.0,1,0,1,1.0
4234,1952,RSA,South Africa,Athletics,Athletics Women's 100 metres,Silver,F,101239,23.0,165.0,59.0,1,0,1,1.0
4235,1952,RSA,South Africa,Athletics,Athletics Women's High Jump,Gold,F,14616,29.0,0.0,0.0,1,0,1,1.0
4236,1952,RSA,South Africa,Boxing,Boxing Men's Featherweight,Bronze,M,68515,17.0,0.0,0.0,1,0,1,1.0
4237,1952,RSA,South Africa,Boxing,Boxing Men's Flyweight,Bronze,M,121535,18.0,0.0,0.0,1,0,1,1.0
4238,1952,RSA,South Africa,Boxing,Boxing Men's Heavyweight,Bronze,M,86062,24.0,0.0,0.0,1,0,1,1.0
4239,1952,RSA,South Africa,Boxing,Boxing Men's Light-Middleweight,Silver,M,124901,22.0,0.0,0.0,1,0,1,1.0
4240,1952,RSA,South Africa,Cycling,"Cycling Men's 1,000 metres Time Trial",Bronze,M,101462,22.0,0.0,0.0,1,0,1,1.0
4241,1952,RSA,South Africa,Cycling,"Cycling Men's Tandem Sprint, 2,000 metres",Silver,M,210733,42.0,0.0,0.0,2,2,0,1.0
4242,1952,RSA,South Africa,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Silver,M,296277,90.0,0.0,0.0,4,4,0,1.0
4243,1952,RSA,South Africa,Swimming,Swimming Women's 100 metres Backstroke,Gold,F,46205,16.0,0.0,0.0,1,0,1,1.0
4244,1952,SUI,Switzerland,Athletics,Athletics Men's 10 kilometres Walk,Silver,M,107813,32.0,0.0,0.0,1,0,1,1.0
4245,1952,SUI,Switzerland,Equestrianism,"Equestrianism Mixed Dressage, Team",Silver,M,176770,113.0,352.0,146.0,3,3,0,1.0
4246,1952,SUI,Switzerland,Fencing,"Fencing Men's epee, Individual",Bronze,M,133993,38.0,0.0,0.0,1,0,1,1.0
4247,1952,SUI,Switzerland,Fencing,"Fencing Men's epee, Team",Bronze,M,483608,188.0,186.0,74.0,6,6,0,1.0
4248,1952,SUI,Switzerland,Gymnastics,Gymnastics Men's Horizontal Bar,Gold,M,43932,32.0,0.0,0.0,1,1,0,1.0
4249,1952,SUI,Switzerland,Gymnastics,Gymnastics Men's Horizontal Bar,Silver,M,114216,33.0,0.0,0.0,1,1,0,1.0
4250,1952,SUI,Switzerland,Gymnastics,Gymnastics Men's Individual All-Around,Bronze,M,114216,33.0,0.0,0.0,1,0,1,1.0
4251,1952,SUI,Switzerland,Gymnastics,Gymnastics Men's Parallel Bars,Bronze,M,114216,33.0,0.0,0.0,1,0,1,1.0
4252,1952,SUI,Switzerland,Gymnastics,Gymnastics Men's Parallel Bars,Gold,M,33403,23.0,0.0,0.0,1,0,1,1.0
4253,1952,SUI,Switzerland,Gymnastics,Gymnastics Men's Rings,Bronze,M,33403,23.0,0.0,0.0,1,0,1,1.0
4254,1952,SUI,Switzerland,Gymnastics,Gymnastics Men's Team All-Around,Silver,M,616085,211.0,327.0,123.0,8,8,0,1.0
4255,1952,SUI,Switzerland,Rowing,Rowing Men's Coxed Fours,Silver,M,349060,106.0,355.0,158.0,5,5,0,1.0
4256,1952,SUI,Switzerland,Rowing,Rowing Men's Coxless Pairs,Bronze,M,164011,48.0,190.0,85.0,2,2,0,1.0
4257,1952,SUI,Switzerland,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres",Silver,M,16477,37.0,0.0,0.0,1,0,1,1.0
4258,1952,SWE,Sweden,Athletics,Athletics Men's 10 kilometres Walk,Gold,M,79596,38.0,183.0,73.0,1,0,1,1.0
4259,1952,SWE,Sweden,Athletics,Athletics Men's Marathon,Bronze,M,53825,30.0,178.0,67.0,1,0,1,1.0
4260,1952,SWE,Sweden,Athletics,Athletics Men's Pole Vault,Bronze,M,72278,27.0,181.0,73.0,1,1,0,1.0
4261,1952,SWE,Sweden,Boxing,Boxing Men's Heavyweight,Silver,M,55203,19.0,184.0,0.0,1,0,1,1.0
4262,1952,SWE,Sweden,Boxing,Boxing Men's Middleweight,Bronze,M,111528,23.0,0.0,0.0,1,0,1,1.0
